,Plain top-3 (no overlay),Top-3 + abs-mom overlay,Top-3 + overlay + band(4),Top-2 + overlay,Top-4 + overlay,Top-3 + overlay + band(5),SPY buy & hold,Equal-weight sectors
2011-03-16,0.9823418834753105,0.9823418834753105,0.9822844039054189,0.9845517240353956,0.9887020285500816,0.9822844039054189,1.0034197986184148,1.0017101276186982
2011-03-17,0.9988413444665403,0.9988413444665403,0.9946744961635249,1.0071668272469112,1.0055622873371846,0.9946744961635249,1.0167002610933167,1.0137500813488984
2011-03-18,0.999191556288023,0.999191556288023,0.998204577920796,1.0080119059369965,1.0070494157297907,0.998204577920796,1.0203977608818315,1.0181677255955774
2011-03-21,1.0217766850807048,1.0217766850807048,1.0164042337434973,1.0343618196335176,1.0284650970417528,1.0164042337434973,1.0362118179827096,1.0338965067311596
2011-03-22,1.0156769002076849,1.0156769002076849,1.010262094160993,1.0291424896165386,1.023249356527921,1.010262094160993,1.0326178083230462,1.0307102924974245
2011-03-23,1.0205805669999999,1.0205805669999999,1.0191997485802131,1.0321630365295267,1.030680989178384,1.0191997485802131,1.03557301758798,1.0344322254380196
2011-03-24,1.0302918582867628,1.0302918582867628,1.029171543450645,1.039382625282722,1.0391623192899722,1.029171543450645,1.0454766561589903,1.0434714975807824
2011-03-25,1.035209458168013,1.035209458168013,1.032846991891917,1.04586483482538,1.0442799968314098,1.032846991891917,1.0486712162458134,1.0465946910450195
2011-03-28,1.0305773976015662,1.0305773976015662,1.0274716917861366,1.0441798728666605,1.0395776503813214,1.0274716917861366,1.0461153768232663,1.0433945276798593
2011-03-29,1.0406920487698745,1.0406920487698745,1.0369548084484836,1.0547862172127034,1.0499583036031161,1.0369548084484836,1.0531435365830035,1.0514280252287658
2011-03-30,1.0482099045521478,1.0482099045521478,1.0456478249015688,1.0605544157727818,1.0583727631739057,1.0456478249015688,1.0604119241996202,1.0594106290768146
2011-03-31,1.0472326229654847,1.0472326229654847,1.0471333513088166,1.0604125695130084,1.0586289412080976,1.0471333513088166,1.0589739854678497,1.058428845189676
2011-04-01,1.0533904137843981,1.0533904137843981,1.0535483138833948,1.0654023955142575,1.0642894725418706,1.0535483138833948,1.0634471031095758,1.0638390149904653
2011-04-04,1.0548773332346988,1.0548773332346988,1.0570835946052868,1.0669570214719535,1.0671360362502524,1.0570835946052868,1.0643252543261947,1.0654266156435672
2011-04-05,1.055792838545155,1.055792838545155,1.061135177477503,1.0703179056677123,1.071004509829992,1.061135177477503,1.0641657136884197,1.0659988372467122
2011-04-06,1.0518606317355044,1.0518606317355044,1.0579145346048435,1.0637825952830164,1.0657748658425277,1.0579145346048435,1.067520531987101,1.0675434514576567
2011-04-07,1.0487625716938844,1.0487625716938844,1.054119069087534,1.0616104497648582,1.062897016304339,1.054119069087534,1.0648046735440564,1.0651999346571306
2011-04-08,1.0448739449281141,1.0448739449281141,1.0464759950137081,1.060348965008378,1.0580309528433618,1.0464759950137081,1.0611309334307322,1.0605276467365645
2011-04-11,1.0378133573354167,1.0378133573354167,1.0423627431238423,1.050046822813562,1.0497019921448831,1.0423627431238423,1.057935894961187,1.0563999811850802
2011-04-12,1.0241790123628107,1.0241790123628107,1.0346115949832622,1.0332787769692986,1.0357938469534582,1.0346115949832622,1.050028866410748,1.0487973532377264
2011-04-13,1.02567881107885,1.02567881107885,1.0327484015480946,1.0371051365774113,1.035409884552444,1.0327484015480946,1.0499492954179943,1.0487549451443454
2011-04-14,1.0271503474075516,1.0271503474075516,1.032990692095144,1.0393402211019436,1.0373192394104518,1.032990692095144,1.0507479553723136,1.050349400936046
2011-04-15,1.0328110532927914,1.0328110532927914,1.0381609536977747,1.0461084661066684,1.0433302600526022,1.0381609536977747,1.054581475314774,1.0557346341366445
2011-04-18,1.0197371329066618,1.0197371329066618,1.0253244967363049,1.0337105416418155,1.0297808303727318,1.0253244967363049,1.0427610369073068,1.0440462303261326
2011-04-19,1.0268773645840383,1.0268773645840383,1.0351121420330909,1.0400516970366374,1.0397573862872733,1.0351121420330909,1.0487511061603816,1.0504213945027185
2011-04-20,1.0466174935663854,1.0466174935663854,1.0514638208184541,1.0615894489953055,1.0581625736335531,1.0514638208184541,1.0630476535367352,1.0646377460560923
2011-04-21,1.0511793878100095,1.0511793878100095,1.0581999175049663,1.0669702409969783,1.0644647494529784,1.0581999175049663,1.0684787325791951,1.069516373280829
2011-04-25,1.0480077734213324,1.0480077734213324,1.0541193385589072,1.0637011148291367,1.0600100814203872,1.0541193385589072,1.06736043323615,1.0674588898245607
2011-04-26,1.0587196687850704,1.0587196687850704,1.0653412389037058,1.0698372441131483,1.0711073239658846,1.0653412389037058,1.0765453814978627,1.077305989459386
2011-04-27,1.0644108570475554,1.0644108570475554,1.0723409508796602,1.0760885939240858,1.0762820171849279,1.0723409508796602,1.083573780448961,1.0841758956589571
2011-04-28,1.0670020863020104,1.0670020863020104,1.074888345660697,1.0781947132361867,1.0781803938422925,1.074888345660697,1.0870879799245097,1.0884928844298838
2011-04-29,1.0730202733571943,1.0730202733571943,1.0774948257091819,1.0850852212382358,1.0840704375078127,1.0774948257091819,1.0896436598861496,1.091347764792376
2011-05-02,1.0651723275678848,1.0651723275678848,1.0756294455553135,1.07402222020467,1.0790596900485274,1.0756294455553135,1.0879664500629433,1.0895633048973759
2011-05-03,1.0516114452564043,1.0516114452564043,1.0688557835506627,1.0556952041531833,1.067247051806449,1.0688557835506627,1.0840533591277297,1.0856075981848057
2011-05-04,1.0341336829070307,1.0341336829070307,1.0566220066361127,1.0370345957261253,1.0534023275582913,1.0566220066361127,1.076864383042959,1.077610464755582
2011-05-05,1.0213351179362324,1.0213351179362324,1.0498468274085349,1.020144126762959,1.0429691551043303,1.0498468274085349,1.0671212418751679,1.0681605250263133
2011-05-06,1.0286519800952234,1.0286519800952234,1.0559872242555106,1.0266167776519648,1.0487139580610625,1.0559872242555106,1.0718331522256082,1.0734126331277307
2011-05-09,1.0409410080565453,1.0409410080565453,1.0629242825941174,1.0430144548630238,1.0583598470033466,1.0629242825941174,1.0759865507481552,1.0792986036727243
2011-05-10,1.0487512797913676,1.0487512797913676,1.073766270702112,1.0499547605887825,1.0677532381560089,1.073766270702112,1.085170940896692,1.0889435020820422
2011-05-11,1.0247594903382136,1.0247594903382136,1.0560827442981529,1.020852357906225,1.0469674699701697,1.0560827442981529,1.0737503507143333,1.07608694096547
2011-05-12,1.0246598234917108,1.0246598234917108,1.0600167308936785,1.0195797535654303,1.0495655349266573,1.0600167308936785,1.078861790368067,1.0823432502953607
2011-05-13,1.0144329868152768,1.0144329868152768,1.0486077809713195,1.0105156933369637,1.0397443058342057,1.0486077809713195,1.0705553919752415,1.0736322978803432
2011-05-16,1.0094247843140696,1.0094247843140696,1.0412951092179106,1.0048815541608989,1.0323404585998064,1.0412951092179106,1.0637666627678477,1.0688394856920325
2011-05-17,1.0007731963276782,1.0007731963276782,1.0329618039445656,0.9989081789598275,1.026052337990307,1.0329618039445656,1.0636067234778046,1.0680978714787277
2011-05-18,1.0194107006280295,1.0194107006280295,1.049234812635521,1.0201691695435149,1.043315577287704,1.049234812635521,1.0731110719368817,1.077955386029788
2011-05-19,1.021585472455945,1.021585472455945,1.0525255928479973,1.0201036310151945,1.0458323783436365,1.0525255928479973,1.0756668316289755,1.0800178215562437
2011-05-20,1.0140754734852908,1.0140754734852908,1.0419316220135373,1.0143196173144717,1.0375353748106027,1.0419316220135373,1.0671212418751679,1.0724334385458372
2011-05-23,1.000521376569729,1.000521376569729,1.0301319205083386,1.0011899721050563,1.0247252722211058,1.0301319205083386,1.0547411754134564,1.0598129702126409
2011-05-24,1.0050502923331581,1.0050502923331581,1.0282667783323725,1.010723038807501,1.0268200698444825,1.0282667783323725,1.0538627850054765,1.0596703167368562
2011-05-25,1.0182407232674173,1.0182407232674173,1.0359778969306457,1.0263854969512327,1.0368817339441865,1.0359778969306457,1.057377143941933,1.0637171829594474
2011-05-26,1.0221036335646687,1.0221036335646687,1.0413498228341682,1.030141955354626,1.0422149145523905,1.0413498228341682,1.0622489935824162,1.067794306340087
2011-05-27,1.028287226599145,1.028287226599145,1.0475968143159566,1.036998292764626,1.0475686506853614,1.0475968143159566,1.0663225021903953,1.072162486644657
2011-05-31,1.0383489116381017,1.0383489116381017,1.0567418232645613,1.0474953343076117,1.0570607632761568,1.0567418232645613,1.0774239313667502,1.0826273070359884
2011-06-01,1.0079792833351933,1.0079792833351933,1.0262260628194482,1.0186590392533714,1.027861087587836,1.0262260628194482,1.0532236656889324,1.058673282203247
2011-06-02,1.0101147475236796,1.0101147475236796,1.0277523867893337,1.0192460866070157,1.0289033174032007,1.0277523867893337,1.0521056852677022,1.0573153863394296
2011-06-03,1.001430964898153,1.001430964898153,1.0143812251513846,1.0129256926937371,1.0189405065541912,1.0143812251513846,1.0416430564860766,1.0471815402837592
2011-06-06,0.988100031604031,0.988100031604031,1.0050083620721246,0.9963718804690681,1.006082657768106,1.0050083620721246,1.0306211983024751,1.0364346154633945
2011-06-07,0.9891351204838345,0.9891351204838345,1.0064103460629472,0.9982165649067871,1.0071344631155523,1.0064103460629472,1.0299820789859309,1.0364365335729597
2011-06-08,0.9838755004571536,0.9838755004571536,0.99743945847442,0.9945721110630494,1.0011581974721446,0.99743945847442,1.0256690600951552,1.0323719708617882
2011-06-09,0.9962459291599653,0.9962459291599653,1.0082482601185208,1.0095335168787873,1.012694380898429,1.0082482601185208,1.0334962784614803,1.0409771495489388
2011-06-10,0.980315413700757,0.980315413700757,0.9924749308480824,0.9933604897093791,0.995891501052924,0.9924749308480824,1.0191198411705584,1.0266910130145603
2011-06-13,0.9732847340262857,0.9732847340262857,0.9901833618372972,0.9825825806564267,0.9901967809364104,0.9901833618372972,1.019918580855331,1.0269491062154914
2011-06-14,0.9926291712784671,0.9926291712784671,1.0086714720057741,1.0025294791976689,1.0093448490860615,1.0086714720057741,1.0328569996840284,1.040371761103223
2011-06-15,0.9724137335509032,0.9724137335509032,0.9906790768009065,0.9794553656816828,0.9900545618108286,0.9906790768009065,1.014487581543325,1.0221431941007466
2011-06-16,0.9708770720905,0.9708770720905,0.9878286094377969,0.9754595758928656,0.9882931412519844,0.9878286094377969,1.0167241004989616,1.0237302264897015
2011-06-17,0.9714324108757728,0.9714324108757728,0.9917156658051899,0.9741317898394274,0.9905729166251681,0.9917156658051899,1.0197580037216585,1.0274912570451702
2011-06-20,0.9779132671610122,0.9779132671610122,1.0001042420309836,0.9796028640861532,0.9975542055646585,1.0001042420309836,1.0249750862264926,1.0337193713769097
2011-06-21,0.9978500826697531,0.9978500826697531,1.0206557811059136,1.0019385784538906,1.0178913396974645,1.0206557811059136,1.0390212799783518,1.0472812417976527
2011-06-22,0.9936543551993096,0.9936543551993096,1.014726317223345,0.9983870957581051,1.0127205382737536,1.014726317223345,1.0327608447569137,1.0411778018732774
2011-06-23,0.9890483388143899,0.9890483388143899,1.0149303529425087,0.9925359209332505,1.0101218454570995,1.0149303529425087,1.0297911245494136,1.0374393822487642
2011-06-24,0.9769849419782971,0.9769849419782971,1.005613054642791,0.9800163289646179,0.9984192234154108,1.005613054642791,1.0178318754221232,1.0275129251931465
2011-06-27,0.9819852381314734,0.9819852381314734,1.0130681242748905,0.9836664810420952,1.0053193222479644,1.0130681242748905,1.0269015334478426,1.0352917325337614
2011-06-28,1.0029243808078772,1.0029243808078772,1.0313097435972978,1.0075188242241901,1.0261594722830594,1.0313097435972978,1.0403055781259185,1.049129839614024
2011-06-29,1.0138966191011034,1.0138966191011034,1.0401064192783382,1.0214645901500703,1.0357172662344405,1.0401064192783382,1.049214898209326,1.058454601741701
2011-06-30,1.0280747760588458,1.0280747760588458,1.0526361535700755,1.0353191280318994,1.0488985172980996,1.0526361535700755,1.0592480987675348,1.067893080721076
2011-07-01,1.0413407358639455,1.0413407358639455,1.069225828353434,1.0449304708121219,1.0637673634670415,1.069225828353434,1.074899505742945,1.082490062409867
2011-07-05,1.0454476337657983,1.0454476337657983,1.0692635254029603,1.0488168039277614,1.065431231674414,1.0692635254029603,1.0740163315077456,1.0812647649693647
2011-07-06,1.0449249926073418,1.0449249926073418,1.0712646464935882,1.0499586210519665,1.0664395375587628,1.0712646464935882,1.0753012674989413,1.0828845934366444
2011-07-07,1.0602358974946928,1.0602358974946928,1.0853551476157195,1.0657483646467603,1.0809719566502787,1.0853551476157195,1.0864573917665077,1.0941354338450895
2011-07-08,1.0524509282254169,1.0524509282254169,1.075888303825739,1.0572069940130586,1.071635016940014,1.075888303825739,1.0787520015333765,1.0863513748873155
2011-07-11,1.0303047755470993,1.0303047755470993,1.0550926697524228,1.034053028507032,1.0497598620136637,1.0550926697524228,1.059248098767535,1.0673888827739693
2011-07-12,1.0259341270548437,1.0259341270548437,1.048529627706637,1.0300256948481605,1.0438806687639037,1.048529627706637,1.0546728464146693,1.0633545156141335
2011-07-13,1.033230211325374,1.033230211325374,1.0548055324494272,1.0383433968331783,1.0505197742839252,1.0548055324494272,1.0582047460509307,1.0668615862246977
2011-07-14,1.0250066570502225,1.0250066570502225,1.0449451283988158,1.029911987195185,1.0414106583779967,1.0449451283988158,1.0509003999997133,1.0596098930948072
2011-07-15,1.0373651691334502,1.0373651691334502,1.048521756177599,1.0483227341239454,1.0510785645028344,1.048521756177599,1.0570007364702008,1.0649633961638252
2011-07-18,1.0287676807319173,1.0287676807319173,1.0370663717679838,1.0403566518582525,1.0416126899088998,1.0370663717679838,1.048332282087302,1.0559564214772086
2011-07-19,1.0468328153188453,1.0468328153188453,1.0534721557840183,1.0577325441744583,1.0587455079560193,1.0534721557840183,1.0653479568553004,1.07165951384529
2011-07-20,1.043872382112392,1.043872382112392,1.052031799196612,1.0559642631122845,1.0569730964979878,1.052031799196612,1.0647060469728782,1.0719203612918047
2011-07-21,1.059014465830361,1.059014465830361,1.0655933921638125,1.072786349777515,1.0724326112063411,1.0655933921638125,1.079474917556718,1.0867823038117865
2011-07-22,1.0605433307111052,1.0605433307111052,1.0616214065117373,1.0730361495382554,1.070856270243832,1.0616214065117373,1.0801972754668838,1.0856491002728021
2011-07-25,1.0559167112381707,1.0559167112381707,1.058186008234024,1.0695230410856582,1.0671752092117368,1.058186008234024,1.0741772275632324,1.0808979258756095
2011-07-26,1.0498489602113374,1.0498489602113374,1.047335592003905,1.061258577980477,1.0577439018379666,1.047335592003905,1.070164234369582,1.075365304384959
2011-07-27,1.029187484623188,1.029187484623188,1.023885483280734,1.039188433296123,1.03503340545115,1.023885483280734,1.0482518340595581,1.0553448046271081
2011-07-28,1.025331286995915,1.025331286995915,1.0186004563896924,1.0359381548525688,1.029970159753155,1.0186004563896924,1.0452017455547682,1.0521019302060737
2011-07-29,1.016124357146231,1.016124357146231,1.0111688622104866,1.0244763185230708,1.0217304600811805,1.0114979115323521,1.0380582955590378,1.044646314220856
2011-08-01,1.0080854509088566,1.0080854509088566,1.0077459085664011,1.0210263084727826,1.0147943684884668,1.006420167135486,1.033643540609391,1.0402120582052332
2011-08-02,0.9787727057538065,0.9787727057538065,0.9753138181315482,0.9875051686965225,0.9848260337030887,0.9717046875305067,1.0072368940874208,1.0135115678771496
2011-08-03,0.9798996428098701,0.9798996428098701,0.9775273285724078,0.9883087206488029,0.9869526733037043,0.978687916261683,1.0126944436404957,1.0176520599881573
2011-08-04,0.9285880534123786,0.9285880534123786,0.9172379943634714,0.9303755024038596,0.9314563429396044,0.923194995536391,0.9652584913132473,0.9687311587978275
2011-08-05,0.9277905717844943,0.9277905717844943,0.9133640206607536,0.9255662722372806,0.9303172741103874,0.9222303913576146,0.9638137754929155,0.9679909233362207
2011-08-08,0.8664802743017712,0.8664802743017712,0.8461972324442207,0.8573159134613174,0.867213316986947,0.8587997730933464,0.9010471718053341,0.9055291570848543
2011-08-09,0.904941393434344,0.904941393434344,0.8909846499127663,0.8989676083269826,0.9093896886167998,0.9038155839392668,0.9429451265517639,0.9477750531507665
2011-08-10,0.8688405965397946,0.8688405965397946,0.857813302752186,0.8641882886356337,0.8743693972122942,0.8652396068146392,0.9012878780449358,0.9088900716476843
2011-08-11,0.9098715829532373,0.9098715829532373,0.8993874871662,0.9056731035851933,0.9161319230533328,0.905972494084178,0.9417412764319409,0.949520331271597
2011-08-12,0.9188783524559564,0.9188783524559564,0.9072388108199859,0.9146403908174715,0.9244026402912636,0.9174987985572326,0.9480820799506691,0.9559982766508706
2011-08-15,0.9386801854979876,0.9386801854979876,0.9265855789768599,0.936630355053459,0.9430320724584685,0.9314539396786481,0.9681481621452721,0.9765465545991994
2011-08-16,0.931578981617572,0.931578981617572,0.9148494790766413,0.9263413345250582,0.9339134953763704,0.9204108062648756,0.9598806722138331,0.9681718742379277
2011-08-17,0.9326458253635052,0.9326458253635052,0.9165015536085112,0.9275044163653355,0.9353900581539413,0.9199004698521625,0.9605228212876162,0.9702336118668098
2011-08-18,0.8892021778401182,0.8892021778401182,0.8659171279755947,0.8777168035311643,0.8891200608814496,0.8699449722938013,0.9191063587508437,0.9297725545404
2011-08-19,0.8790859716606095,0.8790859716606095,0.8520294797921231,0.8636189023052819,0.8779965765820185,0.8566083707488217,0.904096861657856,0.9174722187081968
2011-08-22,0.8774822414170269,0.8774822414170269,0.8506310317495621,0.8614936238935881,0.8767871428930477,0.8585282663541953,0.9048196979507439,0.9167130726537425
2011-08-23,0.9113226421657178,0.9113226421657178,0.8843494648901513,0.8975086513540899,0.9099011863092106,0.8897904608479955,0.9345975872448496,0.9463252384497463
2011-08-24,0.922105170909748,0.922105170909748,0.8955921739825318,0.9082606126803663,0.9211912316516481,0.9052472278066339,0.9477610851442312,0.9600036774634639
2011-08-25,0.9043364988327707,0.9043364988327707,0.880062384850479,0.8896455834483112,0.9053047738353914,0.8902038172344382,0.9333133688277367,0.9453442168957208
2011-08-26,0.9201668407121444,0.9201668407121444,0.898071408143247,0.9075811626381384,0.9219471251507971,0.9088308103958092,0.9468780703699389,0.9587129884079639
2011-08-29,0.9457830775417937,0.9457830775417937,0.9245957458161428,0.9340107433840532,0.9481869648263345,0.9364237848292355,0.9740878417516334,0.9850791819269967
2011-08-30,0.9500994143592926,0.9500994143592926,0.930375905864299,0.9388870698083408,0.9533908496160273,0.9430667251180278,0.9766560393944982,0.9884625517421448
2011-08-31,0.9562755165546785,0.9562755165546785,0.9353686306677512,0.9452628530215941,0.9586523909441618,0.9476428700339284,0.9809901868554941,0.9939135959555465
2011-09-01,0.9464362690433493,0.9464362690433493,0.9249541910843025,0.9358953901152193,0.9479994277149442,0.9370917684755955,0.9707167584404055,0.9828845363620407
2011-09-02,0.9215308195339652,0.9215308195339652,0.8997577622542552,0.9096036216313216,0.9232382817076862,0.911564703157972,0.9459148467592642,0.9583161932685358
2011-09-06,0.9158193810419399,0.9158193810419399,0.8939865069068191,0.9032623792533003,0.9177234007520874,0.9057177153482155,0.9390121030031354,0.9521825967675368
2011-09-07,0.9428110943858098,0.9428110943858098,0.9211638734568681,0.9314872290912057,0.9445955884760233,0.9332517129541291,0.9654993570137566,0.9783881008503417
2011-09-08,0.9333350850529232,0.9333350850529232,0.9093675365321242,0.9197575026976565,0.9343513710807789,0.9213005803068101,0.9554661564555478,0.9682130382222653
2011-09-09,0.9082290797748563,0.9082290797748563,0.8813471253441464,0.8923946386365498,0.9078118591654575,0.8929124753318228,0.9304238574566193,0.9419661329706638
2011-09-12,0.9168838988296386,0.9168838988296386,0.8842996443214568,0.8998126668345324,0.9128270667665139,0.8959037383117355,0.9364435067080021,0.9469879315642389
2011-09-13,0.924935221671669,0.924935221671669,0.8933672065659027,0.9063358308427579,0.9225427440695375,0.9050902883282822,0.9450318319849718,0.9562352086374143
2011-09-14,0.9384827330242417,0.9384827330242417,0.9066135509601064,0.9194612407945164,0.9362550277542394,0.9185104559580429,0.9581148818566098,0.9686938341438138
2011-09-15,0.9549132184751361,0.9549132184751361,0.9228266180974102,0.9362811951234633,0.9525419069166317,0.9349362767203652,0.9746491441454048,0.984668832185322
2011-09-16,0.9613781706348301,0.9613781706348301,0.9266437800586471,0.9405481823577068,0.9581730942666875,0.938803528836516,0.9804179613895712,0.9907367153938289
2011-09-19,0.9550550115248666,0.9550550115248666,0.9167035923834504,0.9323372529696855,0.9499418370234285,0.9287329024884049,0.9706557646433549,0.9804234144359075
2011-09-20,0.9506551503953035,0.9506551503953035,0.9096206988770217,0.9269783160066382,0.9439067580731356,0.9215570647379073,0.9695260638454364,0.9793489256080866
2011-09-21,0.9227821419811574,0.9227821419811574,0.8736135549801802,0.8928327781116593,0.9125870530039085,0.8850774223109765,0.9409657383091834,0.9480232593452652
2011-09-22,0.8870019424735947,0.8870019424735947,0.8323830149944879,0.8545336067797409,0.8734133838750795,0.8433058405366368,0.9105496864639776,0.9171925039595836
2011-09-23,0.8920649774396351,0.8920649774396351,0.8334342979706335,0.8567994784321155,0.876879203814361,0.8443709188213567,0.9160356200585557,0.9221476634031622
2011-09-26,0.9131209477944457,0.9131209477944457,0.8587916393723262,0.8821961284973258,0.8993236518012159,0.8700610082625385,0.9378193354163712,0.944004603377397
2011-09-27,0.9234572839341078,0.9234572839341078,0.8706972681242064,0.891504217756784,0.9115266970526337,0.8821228669031644,0.9483073184822607,0.9546135528930373
2011-09-28,0.9040941231447437,0.9040941231447437,0.843733362099845,0.869588016701858,0.8873552201860734,0.8548051309277666,0.9289444588889451,0.9328687312092163
2011-09-29,0.9035429642918994,0.9035429642918994,0.8441005797499047,0.8697414554744399,0.887145286477718,0.8551771673382471,0.9362864377142908,0.9405001791885256
2011-09-30,0.8782139990063229,0.8782139990063229,0.817230736069665,0.8444857393246769,0.8602535456631659,0.8279547280264568,0.9128892968961974,0.9175629474071128
2011-10-03,0.8554481855861463,0.8554481855861463,0.7960457828809815,0.8177699634570071,0.8366826763531428,0.8064917783582317,0.8869101650667558,0.8913551491426653
2011-10-04,0.876452837138209,0.876452837138209,0.8155918694478108,0.8440808756124487,0.8543507211572914,0.82629435561475,0.9063540308009909,0.9117714049644726
2011-10-05,0.8929789206828692,0.8929789206828692,0.8309703801921542,0.8673486048086206,0.8698807753283213,0.8418746686387322,0.9231356169570415,0.9290391877080124
2011-10-06,0.9091071869100203,0.9091071869100203,0.8459786980910441,0.8856292322255411,0.8843052125943643,0.8570799310152695,0.9398360375112653,0.9471871594219284
2011-10-07,0.906730606055913,0.906730606055913,0.8437671472356391,0.8797810303807762,0.8823558949399126,0.8548393594041113,0.9335432317256409,0.9405894219282395
2011-10-10,0.9355073916178426,0.9355073916178426,0.8705456700935117,0.9145974240647008,0.9084449649209102,0.8819692795492712,0.9647665544141615,0.9716814157110818
2011-10-11,0.9369089732039606,0.9369089732039606,0.8718499257220725,0.9174732304594719,0.9091357508079276,0.8832906500833941,0.9657343226606953,0.9719106704866529
2011-10-12,0.9438342012545835,0.9438342012545835,0.878294265283574,0.92404537496762,0.9143589848542879,0.8898195545573176,0.9742055239012372,0.9798885627743451
2011-10-13,0.9422435422419299,0.9422435422419299,0.8768140617828127,0.9230324681139132,0.9129871034952225,0.8883199273005277,0.9722694292949944,0.9763256667510279
2011-10-14,0.9626270899074703,0.9626270899074703,0.8957821739755913,0.9490166202037328,0.930063296062669,0.9075369457979923,0.9888894018214748,0.9936050846980646
2011-10-17,0.9478664835729472,0.9478664835729472,0.8820465455373683,0.9307158033355537,0.9153557672766395,0.8936210735652181,0.970010426351426,0.9739018563014316
2011-10-18,0.9671092542500734,0.9671092542500734,0.8999530964034225,0.9551971196261104,0.9311194213253007,0.9117626005512173,0.9889700890405793,0.994125415820576
2011-10-19,0.9578481523055034,0.9578481523055034,0.8913350862515225,0.9431202276685023,0.9239089916827878,0.9030315018094326,0.9772713990358523,0.9823900043442452
2011-10-20,0.9637234352789507,0.9637234352789507,0.8968023890210531,0.9491745669563151,0.9280219524057158,0.9085705484676082,0.9815476621874902,0.9880647358832046
2011-10-21,0.9837636815974239,0.9837636815974239,0.91545103874469,0.9709624208338002,0.9471503847334216,0.9274639123959544,1.0001844962697715,1.008272237030124
2011-10-24,0.9909656874900108,0.9909656874900108,0.9221529366686998,0.9844823813896323,0.9558305123279931,0.9342537550046905,1.0124480765386847,1.0210699369140388
2011-10-25,0.972753405225532,0.972753405225532,0.9052053170027083,0.9634805254887459,0.9378415313720553,0.9170837426545241,0.992762308608043,1.0007416469811523
2011-10-26,0.9819081319725967,0.9819081319725967,0.9137243386608527,0.9722720955901095,0.947549446120223,0.9257145539403824,1.0028472542306779,1.0111149126251917
2011-10-27,1.010167287031169,1.010167287031169,0.9400211753263517,1.0073382885359965,0.9738005361898427,0.9523564670358822,1.0377813916934746,1.047527571474219
2011-10-28,1.0092262007751815,1.0092262007751815,0.9391454381887566,1.0071198295540484,0.9733124744505703,0.9514692381645511,1.0375390908447997,1.0477600778468288
2011-10-31,0.9821095033906612,0.9821095033906612,0.9142247753080469,0.974692542570598,0.9492294511883392,0.9265387139077117,1.0125286840273355,1.0209277455125039
2011-11-01,0.9633136634211201,0.9633136634211201,0.8959793874206873,0.9560055788455525,0.9304959233611,0.9045485275545256,0.9842907884456863,0.9933359953192221
2011-11-02,0.9741545937613727,0.9741545937613727,0.9071190622937574,0.968949403166746,0.940726225688551,0.9195146892229354,1.0003459504384344,1.0109799560660324
2011-11-03,0.9856194218825526,0.9856194218825526,0.9184272239502327,0.9807889104942984,0.9520777229939705,0.9353607543254775,1.0185796673470071,1.0290312812407998
2011-11-04,0.9791941661164706,0.9791941661164706,0.9140894920677705,0.9757255772718555,0.9465077791335893,0.932116753588829,1.0123672298586728,1.0229149935880684
2011-11-07,0.9875254477783396,0.9875254477783396,0.9202558493006383,0.9824645125058713,0.9540674504979667,0.9384102155963951,1.0186600356442974,1.029708578253737
2011-11-08,0.9969549858435526,0.9969549858435526,0.9282784207728153,0.9905481514849613,0.9632139155684982,0.949686105092599,1.0317300894519887,1.0420663817894096
2011-11-09,0.9723573993500464,0.9723573993500464,0.9032682201247619,0.968161875685834,0.9368082180044472,0.9168969324081843,0.9936495490963797,1.0037641006295737
2011-11-10,0.9822667976345975,0.9822667976345975,0.9110362993946576,0.9760883699798498,0.9461808716822586,0.9280922714126014,1.0030084692079804,1.013774195718775
2011-11-11,0.9965159424516997,0.9965159424516997,0.9265186815144446,0.9887329274938588,0.9624092200837501,0.9457760027975253,1.0218874446780293,1.033948656479335
2011-11-14,0.9874791826792595,0.9874791826792595,0.9179301749171953,0.9786201474016896,0.9540948389190186,0.9365851635319603,1.0122059351509178,1.02335624094881
2011-11-15,0.9904051936396703,0.9904051936396703,0.9210209966283338,0.981814243421807,0.9570674252622824,0.9388314809795797,1.0172079048917755,1.0275869573375742
2011-11-16,0.9771661754592114,0.9771661754592114,0.9088199112791275,0.9715447548686884,0.9429699978031826,0.9254477139298346,1.0010719759494695,1.0103201058595328
2011-11-17,0.9709009911546168,0.9709009911546168,0.9008553204426513,0.9673006203877833,0.9342928937710112,0.9118820493273075,0.9851781086644771,0.9941246825714872
2011-11-18,0.9734219285548601,0.9734219285548601,0.9036814968344824,0.9720699461713013,0.9359987232636124,0.9108029794021959,0.9841294937379316,0.9945574039062608
2011-11-21,0.9579638358063345,0.9579638358063345,0.8904047506066353,0.9582064603403432,0.9212051275489812,0.8957529278712658,0.9654114940538236,0.976487367636444
2011-11-22,0.9551152189217846,0.9551152189217846,0.8868703918783601,0.9528041720157842,0.9190185062695746,0.8931019959581552,0.96162015152135,0.9717822249923136
2011-11-23,0.9420713260619934,0.9420713260619934,0.8732166679547629,0.9402112664697647,0.9050626892083696,0.8750561292249666,0.9404008480449986,0.9511507076398877
2011-11-25,0.9436579625315221,0.9436579625315221,0.8742212971322245,0.9443158203320846,0.904996486025601,0.8725296225006864,0.938626367068326,0.9493591372464223
